818,Friend to Man,"Kornbluth, Cyril M. (1924-1958)",https://gutenberg.ca/ebooks/kornbluthcm-friendtoman/kornbluthcm-friendtoman-00-t.txt
819,Friendship and Happiness,"Bennett, Enoch Arnold (1867-1931)",https://gutenberg.ca/ebooks/bennett-friendship/bennett-friendship-00-t.txt
820,From a Balcony,"Courage, James Francis (1903-1963)",https://gutenberg.ca/ebooks/couragejf-fromabalcony/couragejf-fromabalcony-00-t.txt
821,From Gustible's Planet,"Smith, Cordwainer [Linebarger, Paul Myron Anthony]",https://gutenberg.ca/ebooks/smithcordwainer-fromgustiblesplanet/smithcordwainer-fromgustiblesplanet-00-t.txt
822,From Information Received,Fred M White,http://gutenberg.net.au/ebooks13/1303361.txt
823,From Pole to Pole,George Griffith,http://gutenberg.net.au/ebooks06/0603351.txt
824,From Russia with Love,"Fleming, Ian [Ian Lancaster] (1908-1964)",https://gutenberg.ca/ebooks/flemingi-fromrussiawithlove/flemingi-fromrussiawithlove-00-t.txt
825,Fruit Ranching in British Columbia,"Bealby, John Thomas (1858-1943/1944)",https://gutenberg.ca/ebooks/bealbyjt-fruitranchinginbc/bealbyjt-fruitranchinginbc-00-t.txt
826,Fruits of the Earth (1933),Frederick Philip Grove (1879-1948),http://gutenberg.net.au/ebooks03/0300861.txt
827,Frühling in der Schweiz.,"Huch, Ricarda [Ricarda Octavia] (1864-1947)",https://gutenberg.ca/ebooks/huchr-fruehlinginderschweiz/huchr-fruehlinginderschweiz-00-t.txt
828,"Fugitive Anne, A Romance of the Unexplored Bush",Rosa Praed,http://gutenberg.net.au/ebooks06/0607221.txt
829,Further Fables for Our Time,"Thurber, James Grover (1894-1961)",https://gutenberg.ca/ebooks/thurberj-furtherfablesforourtime/thurberj-furtherfablesforourtime-00-t.txt
830,Furze the Cruel,John Trevena,http://gutenberg.net.au/ebooks10/1000841.txt
831,G. F. Watts,G. K. Chesterton,http://gutenberg.net.au/ebooks12/1201851.txt
832,Gabriel Samara,E Phillips Oppenheim,http://gutenberg.net.au/ebooks10/1000271.txt
833,"Gabriel Samara, Peacemaker","Oppenheim, Edward Phillips (1866-1946)",https://gutenberg.ca/ebooks/oppenheimep-gabrielsamara/oppenheimep-gabrielsamara-00-t.txt
834,Galactic Patrol,"Smith, Edward E. [Elmer] ""Doc"" (1890-1965)",https://gutenberg.ca/ebooks/smithee-galacticpatrol/smithee-galacticpatrol-00-t.txt
835,Gathered In,Catherine Helen Spence,http://gutenberg.net.au/ebooks06/0607401.txt
836,Gay Life,"Delafield, E. M.",https://gutenberg.ca/ebooks/delafieldem-gaylife/delafieldem-gaylife-00-t.txt
837,Gemeinschaft und Persönlichkeit,"Einstein, Albert (1879-1955)",https://gutenberg.ca/ebooks/einstein-gemeinschaft/einstein-gemeinschaft-00-t.txt
838,Gems from George Eliot,"Eliot, George [Evans, Mary Anne] (1819-1880)",https://gutenberg.ca/ebooks/eliotg-gemsfromgeorgeeliot/eliotg-gemsfromgeorgeeliot-00-t.txt
839,Gems of Chinese Literature: Prose,Herbert A Giles,http://gutenberg.net.au/ebooks08/0800161.txt
840,Gems of Chinese Literature: Verse,Herbert A Giles,http://gutenberg.net.au/ebooks08/0800171.txt
841,General Besserley's Puzzle Box,E. Phillips Oppenheim,http://gutenberg.net.au/ebooks12/1202261.txt
842,General Impressions,"Delafield, E. M.",https://gutenberg.ca/ebooks/delafieldem-generalimpressions/delafieldem-generalimpressions-00-t.txt
843,Generals Die in Bed,"Harrison, Charles Yale (1898-1954)",https://gutenberg.ca/ebooks/harrisoncy-generalsdieinbed/harrisoncy-generalsdieinbed-00-t.txt
844,Generals Die in Bed (1928),Charles Yale Harrison,http://gutenberg.net.au/ebooks05/0500061.txt
845,Geneva,George Bernard Shaw,http://gutenberg.net.au/ebooks03/0300551.txt
846,"Gentleman Jack, Bushranger",Don Delaney (pen name of John Sandes),http://gutenberg.net.au/ebooks13/1306531.txt
847,Gentlemen at Gyang Gyang,Miles Franklin,http://gutenberg.net.au/ebooks09/0900141.txt
848,Gentlemen of Crime,Arthur Gask,http://gutenberg.net.au/ebooks12/1202351.txt
849,Gentlemen of the Jury,Fred M White,http://gutenberg.net.au/ebooks12/1201921.txt
850,"George Leatrim; or, The Mother's Test","Moodie, Susanna (1803-1885)",https://gutenberg.ca/ebooks/moodie-leatrim/moodie-leatrim-00-t.txt
851,Ghost Stories,"Arlen, Michael (1895-1956)",https://gutenberg.ca/ebooks/arlenm-ghoststories/arlenm-ghoststories-00-t.txt
852,Ghosts and Family Legends.,"Crowe, Catherine Ann (1790-1872)",https://gutenberg.ca/ebooks/crowec-ghostsandfamilylegends/crowec-ghostsandfamilylegends-00-t.txt
853,Giants in the Earth: A Saga of the Prairie,O. E. Rölvaag (1876-1931),http://gutenberg.net.au/ebooks05/0500711.txt
854,Gideon Planish,"Lewis, Sinclair [Harry Sinclair] (1885-1951)",https://gutenberg.ca/ebooks/lewiss-gideonplanish/lewiss-gideonplanish-00-t.txt
855,Gideon Planish (1943),Sinclair Lewis,http://gutenberg.net.au/ebooks02/0200941.txt
856,Gipsy Waggon. The Story of a Ploughman's Progress.,"Kaye-Smith, Sheila (1887-1956)",https://gutenberg.ca/ebooks/kayesmith-gipsy/kayesmith-gipsy-00-t.txt
857,Glamour,"Benét, Stephen Vincent (1898-1943)",https://gutenberg.ca/ebooks/benetsv-thirteen10-glamour/benetsv-thirteen10-glamour-00-t.txt
858,Gleams of Sunshine: optimistic poems,Joseph Horatio Chant (1837-1928),https://gutenberg.ca/ebooks/chant-gleams/chant-gleams-00-t.txt
859,Gleanings from the Wreckage,"Freeman, R. Austin [Richard Austin] (1862-1943)",https://gutenberg.ca/ebooks/freemanra-fc21gleaningsfromthewreckage/freemanra-fc21gleaningsfromthewreckage-00-t.txt
860,Gloria in Profundis,"Chesterton, Gilbert Keith (1874-1936)",https://gutenberg.ca/ebooks/chesterton-gloria/chesterton-gloria-00-t.txt
861,God and the King (1911),Marjorie Bowen,http://gutenberg.net.au/ebooks09/0901051.txt
862,God and the Man,Robert Buchanan,http://gutenberg.net.au/ebooks06/0605301.txt
863,God Save the King,"Howard, Brian [Brian Christian de Claiborne] (1905-1958)",https://gutenberg.ca/ebooks/howardb-king/howardb-king-00-t.txt
864,Goethe in Wetzlar. 1772.,"Herbst, Friedrich Ludwig Wilhelm (1825-1882)",https://gutenberg.ca/ebooks/herbst-wetzlar/herbst-wetzlar-00-t.txt
865,Goldfinger,"Fleming, Ian [Ian Lancaster] (1908-1964)",https://gutenberg.ca/ebooks/flemingi-goldfinger/flemingi-goldfinger-00-t.txt
866,Gomez,"Kornbluth, Cyril M. (1924-1958)",https://gutenberg.ca/ebooks/kornbluthcm-gomez/kornbluthcm-gomez-00-t.txt
867,Gone With The Wind,Margaret Mitchell (1900-1949),http://gutenberg.net.au/ebooks02/0200161.txt
868,Good Evans! Being Further Adventures of Educated Evans.,"Wallace, Richard Horatio Edgar (1875-1932)",https://gutenberg.ca/ebooks/wallacee-goodevans/wallacee-goodevans-00-t.txt
869,"Good Gestes. Stories of Beau Geste, his Brothers, and","Wren, Percival Christopher (1885-1941)",https://gutenberg.ca/ebooks/wrenpc-goodgestes/wrenpc-goodgestes-00-t.txt
870,Good-bye to Western Culture (1930),Norman Douglas,http://gutenberg.net.au/ebooks03/0300291.txt
871,"Good-bye, Mr. Chips","Hilton, James (1900-1954)",https://gutenberg.ca/ebooks/hiltonj-goodbyemrchips/hiltonj-goodbyemrchips-00-t.txt
872,"Good-bye, Mr. Chips (1934)",James Hilton (1900 - 1954),http://gutenberg.net.au/ebooks05/0500111.txt
873,"Goodbye, Stranger","Benson, Stella (1892-1933)",https://gutenberg.ca/ebooks/benson-goodbye/benson-goodbye-00-t.txt
874,Gordon of the Lost Lagoon.,"Watson, Robert (1882-1948)",https://gutenberg.ca/ebooks/watsonr-gordonlostlagoon/watsonr-gordonlostlagoon-00-t.txt
875,"Graham's Magazine, Vol. XXXII, No. 3 (March 1848)","Annan, Mrs. A. M. F.",https://gutenberg.ca/ebooks/grahams-32.3/grahams-32.3-00-t.txt
876,Grain,"Stead, Robert James Campbell (1880-1959)",https://gutenberg.ca/ebooks/steadrjc-grain/steadrjc-grain-00-t.txt
877,Grand Canyon,"Sackville-West, Vita [Victoria Mary] (1892-1962)",https://gutenberg.ca/ebooks/sackvillewestv-grandcanyon/sackvillewestv-grandcanyon-00-t.txt
878,Graveyard Rats,Robert E. Howard,http://gutenberg.net.au/ebooks06/0601681.txt
879,Gray Lensman,"Smith, Edward E. [Elmer] ""Doc"" (1890-1965)",https://gutenberg.ca/ebooks/smithee-graylensman/smithee-graylensman-00-t.txt
880,Green Apple Harvest,"Kaye-Smith, Sheila (1887-1956)",https://gutenberg.ca/ebooks/kayesmith-greenapple/kayesmith-greenapple-00-t.txt
881,Green Hazard,"Coles, Manning [pseudonym of",https://gutenberg.ca/ebooks/colesm-greenhazard/colesm-greenhazard-00-t.txt
882,Green Hills of Africa,"Hemingway, Ernest (1899-1961)",https://gutenberg.ca/ebooks/hemingwaye-greenhillsofafrica/hemingwaye-greenhillsofafrica-00-t.txt
883,Green Light (1935),Lloyd C. Douglas,http://gutenberg.net.au/ebooks06/0608231.txt
884,Grey Shapes,E. Charles Vivian,http://gutenberg.net.au/ebooks06/0608171.txt
885,Growth of a Man,"de la Roche, Mazo (1879-1961)",https://gutenberg.ca/ebooks/delarochem-growthofaman/delarochem-growthofaman-00-t.txt
886,Guerrilla,"Lord Dunsany [Edward John Moreton Drax Plunkett,",https://gutenberg.ca/ebooks/dunsany-guerrilla/dunsany-guerrilla-00-t.txt
887,Guns of the Mountains,Robert E. Howard,http://gutenberg.net.au/ebooks06/0608641.txt
888,"Gustav Mahler, Song Symphonist",Gabriel Engel (1892-1952),http://gutenberg.net.au/ebooks03/0300041.txt
889,Gwen's Canyon,"Connor, Ralph [Gordon, Charles William] (1860-1937)",https://gutenberg.ca/ebooks/connor-gwenscanyon/connor-gwenscanyon-00-t.txt
890,"H.M.S. Pylades, The Last of Her Class",John Arthur Barry,http://gutenberg.net.au/ebooks13/1302291.txt
891,"H2, etc.",A. J. Alan,http://gutenberg.net.au/ebooks06/0609271.txt
892,Hagar of the Pawn-Shop,Fergus Hume,http://gutenberg.net.au/ebooks06/0606101.txt
893,Hail and Farewell,"Moore, George Augustus (1852-1933)",https://gutenberg.ca/ebooks/moorega-hail/moorega-hail-00-t.txt
894,Half a Sovereign. An Improbable Romance.,"Hay, Ian [Beith, John Hay] (1876-1952)",https://gutenberg.ca/ebooks/hayi-halfasovereign/hayi-halfasovereign-00-t.txt
895,Half an Hour,"Barrie, James Matthew (1860-1937)",https://gutenberg.ca/ebooks/barriejm-halfanhour/barriejm-halfanhour-00-t.txt
896,Half Crown Bob and Tales of the Riverine,Price Warung,http://gutenberg.net.au/ebooks06/0607581.txt
897,Half Hours,"Barrie, James Matthew (1860-1937)",https://gutenberg.ca/ebooks/barrie-half/barrie-half-00-t.txt
898,Half Magic,"Eager, Edward [Edward McMaken] (1911-1964)",https://gutenberg.ca/ebooks/eagere-halfmagic/eagere-halfmagic-00-t.txt
899,Hammer of the Gods,John York Cabot,http://gutenberg.net.au/ebooks06/0603641.txt
900,Hampshire Days,W. H. Hudson,http://gutenberg.net.au/ebooks07/0700741.txt
901,"Hand-Book of Practical Cookery,","Blot, Pierre (1818-1874)",https://gutenberg.ca/ebooks/blotp-practicalcookery/blotp-practicalcookery-00-t.txt
902,Hands Up!,"Niven, Frederick John (1878-1944)",https://gutenberg.ca/ebooks/niven-handsup/niven-handsup-00-t.txt
903,Hans Andersen Forty-Two Stories,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-shepherdess/andersen-shepherdess-00-t.txt
904,Hans Andersen Forty-Two Stories,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-oldoak/andersen-oldoak-00-t.txt
905,Hans Andersen Forty-Two Stories,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-whattheold/andersen-whattheold-00-t.txt
906,Hans Andersen Forty-Two Stories -- Anne Lisbeth,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-lisbeth/andersen-lisbeth-00-t.txt
907,Hans Andersen Forty-Two Stories -- Chicken Greta's Family,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-greta/andersen-greta-00-t.txt
908,Hans Andersen Forty-Two Stories -- In the Duck-Yard,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-duck/andersen-duck-00-t.txt
909,Hans Andersen Forty-Two Stories -- It's Perfectly Certain,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-perfectly/andersen-perfectly-00-t.txt
910,Hans Andersen Forty-Two Stories -- Little Claus,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-claus/andersen-claus-00-t.txt
911,Hans Andersen Forty-Two Stories -- Something,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-something/andersen-something-00-t.txt
912,Hans Andersen Forty-Two Stories -- Soup from a Sausage-Peg,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-soup/andersen-soup-00-t.txt
913,Hans Andersen Forty-Two Stories -- The Beetle,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-beetle/andersen-beetle-00-t.txt
914,Hans Andersen Forty-Two Stories -- The Bell,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-bell/andersen-bell-00-t.txt
915,Hans Andersen Forty-Two Stories -- The Darning Needle,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-darning/andersen-darning-00-t.txt
916,Hans Andersen Forty-Two Stories -- The Dauntless,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-tinsoldier/andersen-tinsoldier-00-t.txt
917,Hans Andersen Forty-Two Stories -- The Eleven Wild Swans,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-eleven/andersen-eleven-00-t.txt
918,Hans Andersen Forty-Two Stories -- The Elf Hill,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-elfhill/andersen-elfhill-00-t.txt
919,Hans Andersen Forty-Two Stories -- The Elf of the Rose,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-elf/andersen-elf-00-t.txt
920,Hans Andersen Forty-Two Stories -- The Emperor's,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-emperor/andersen-emperor-00-t.txt
921,Hans Andersen Forty-Two Stories -- The Fir Tree,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-fir/andersen-fir-00-t.txt
922,Hans Andersen Forty-Two Stories -- The Flying Trunk,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-flying/andersen-flying-00-t.txt
923,Hans Andersen Forty-Two Stories -- The Garden of Eden,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-eden/andersen-eden-00-t.txt
924,Hans Andersen Forty-Two Stories -- The Girl who Trod,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-girlwhotrod/andersen-girlwhotrod-00-t.txt
925,Hans Andersen Forty-Two Stories -- The Green Boy,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-green/andersen-green-00-t.txt
926,Hans Andersen Forty-Two Stories -- The Happy Family,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-happy/andersen-happy-00-t.txt
927,Hans Andersen Forty-Two Stories -- The Little Mermaid,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-mermaid/andersen-mermaid-00-t.txt
928,Hans Andersen Forty-Two Stories -- The Lovers,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-lovers/andersen-lovers-00-t.txt
929,Hans Andersen Forty-Two Stories -- The Nightingale,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-nightingale/andersen-nightingale-00-t.txt
930,Hans Andersen Forty-Two Stories -- The Old House,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-oldhouse/andersen-oldhouse-00-t.txt
931,Hans Andersen Forty-Two Stories -- The Pig Boy,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-pig/andersen-pig-00-t.txt
932,Hans Andersen Forty-Two Stories -- The Princess,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-pea/andersen-pea-00-t.txt
933,Hans Andersen Forty-Two Stories -- The Racers,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-racers/andersen-racers-00-t.txt
934,Hans Andersen Forty-Two Stories -- The Shadow,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-shadow/andersen-shadow-00-t.txt
935,Hans Andersen Forty-Two Stories -- The Shirt Collar,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-collar/andersen-collar-00-t.txt
936,Hans Andersen Forty-Two Stories -- The Snow Man,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-snowman/andersen-snowman-00-t.txt
937,Hans Andersen Forty-Two Stories -- The Snow Queen,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-snowqueen/andersen-snowqueen-00-t.txt
938,Hans Andersen Forty-Two Stories -- The Storks,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-storks/andersen-storks-00-t.txt
939,Hans Andersen Forty-Two Stories -- The Story of the Year,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-year/andersen-year-00-t.txt
940,Hans Andersen Forty-Two Stories -- The Tinder Box,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-tinder/andersen-tinder-00-t.txt
941,Hans Andersen Forty-Two Stories -- The Travelling Companion,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-companion/andersen-companion-00-t.txt
942,Hans Andersen Forty-Two Stories -- The Ugly Duckling,"Andersen, Hans Christian (1805-1875)",https://gutenberg.ca/ebooks/andersen-ugly/andersen-ugly-00-t.txt
943,Hans Andersen Forty-Two Stories -- The White Silk Boy,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-silk/andersen-silk-00-t.txt
944,Hans Andersen Forty-Two Stories -- Thumbelina,Hans Christian Andersen (1805-1875),https://gutenberg.ca/ebooks/andersen-thumbelina/andersen-thumbelina-00-t.txt
945,Hans Frost (1929),Hugh Walpole,http://gutenberg.net.au/ebooks04/0400451.txt
946,Happy Dispatches,Andrew Barton 'Banjo' Paterson,http://gutenberg.net.au/ebooks06/0603451.txt
947,Happy Hearts,"Isle, June (active around 1864)",https://gutenberg.ca/ebooks/isle-happy/isle-happy-00-t.txt
948,Hard Pressed,Fred M. White,http://gutenberg.net.au/ebooks10/1000451.txt
949,Hardy's Big Coup,Fred M White,http://gutenberg.net.au/ebooks11/1100791.txt
950,Harmer John (1926),Hugh Walpole,http://gutenberg.net.au/ebooks04/0400471.txt
951,Harvey Garrard's Crime,E Phillips Oppenheim,http://gutenberg.net.au/ebooks10/1000281.txt
952,Haunted Ocean,Kenneth Robeson,http://gutenberg.net.au/ebooks06/0604141.txt
953,Havoc,E. Phillips Oppenheim,http://gutenberg.net.au/ebooks12/1202111.txt
954,Hay-Wire,"Bower, B. M. [Bower, Bertha Muzzy] (1871-1940)",https://gutenberg.ca/ebooks/bower-haywire/bower-haywire-00-t.txt
955,He Could Stop the World,Kenneth Robeson,http://gutenberg.net.au/ebooks06/0604251.txt
956,He Should Have Died Hereafter,"Hare, Cyril [Clark, Alfred Alexander Gordon] (1900-1958)",https://gutenberg.ca/ebooks/harec-heshouldhavediedhereafter/harec-heshouldhavediedhereafter-00-t.txt
957,Head-Waters of Canadian Literature,"MacMechan, Archibald McKellar (1862-1933)",https://gutenberg.ca/ebooks/macmechan-headwaters/macmechan-headwaters-00-t.txt
958,Heart of Asia. True Tales of the Far East.,"Andrews, Roy Chapman (1884-1960)",https://gutenberg.ca/ebooks/andrewsrc-heartofasia/andrewsrc-heartofasia-00-t.txt
959,Heart of the World (1895),H. Rider Haggard,http://gutenberg.net.au/ebooks05/0500081.txt
960,Helen Vardon's Confession,R Austin Freeman,http://gutenberg.net.au/ebooks05/0500511.txt
961,"Henri Poincaré, Critic of Crisis.","Dantzig, Tobias (1884-1956)",https://gutenberg.ca/ebooks/dantzig-poincare/dantzig-poincare-00-t.txt
962,Henry IV (Enrico Quarto) [1922],Luigi Pirandello,http://gutenberg.net.au/ebooks07/0700071.txt
963,Henry VIII,Helen Simpson,http://gutenberg.net.au/ebooks08/0801191.txt
964,Her Assigned Husband,Ambrose Pratt,http://gutenberg.net.au/ebooks14/1402811.txt
965,Her Christmas Dawn,Fred M White,http://gutenberg.net.au/ebooks13/1303321.txt
966,Her Reputation (1923),Talbot Mundy,http://gutenberg.net.au/ebooks04/0400221.txt
967,"Herd Instinct and the War (February, 1915)","Murray, George Gilbert Aimé (1866-1957)",https://gutenberg.ca/ebooks/murraygga-fwp03-herdinstinct/murraygga-fwp03-herdinstinct-00-t.txt
968,Here and Beyond (1926),Edith Wharton,http://gutenberg.net.au/ebooks06/0606991.txt
969,Here's Another,Lennie Lower (Leonard Waldemar) (1903-1947),http://gutenberg.net.au/ebooks01/0100301.txt
970,Here's Luck,Lennie Lower,http://gutenberg.net.au/ebooks01/0100081.txt
971,Heritage Perilous,"Farnol, John Jeffery (1878-1952)",https://gutenberg.ca/ebooks/farnol-heritage/farnol-heritage-00-t.txt
972,Herschel,"Macpherson, Hector Copland (1888-1956)",https://gutenberg.ca/ebooks/macphersonhc-herschel/macphersonhc-herschel-00-t.txt
973,His Brother's Keeper,"Hammett, Dashiell [Samuel Dashiell] (1894-1961)",https://gutenberg.ca/ebooks/hammettd-hisbrotherskeeper/hammettd-hisbrotherskeeper-00-t.txt
974,His Christmas Gift,Fred M White,http://gutenberg.net.au/ebooks16/1601301.txt
975,His Majesty's Mails,Fred M White,http://gutenberg.net.au/ebooks11/1100301.txt
976,His Prey Was Man,Arthur Gask,http://gutenberg.net.au/ebooks12/1203781.txt
977,His Second Self,Fred M White,http://gutenberg.net.au/ebooks12/1200701.txt
978,Historic Handbook of the Northern Tour.,"Parkman, Francis (1823-1893)",https://gutenberg.ca/ebooks/parkmanf-historichandbook/parkmanf-historichandbook-00-t.txt
979,History of Australian Bushranging Volume 1,Charles White,http://gutenberg.net.au/ebooks12/1201961.txt
980,History of Australian Bushranging Volume 2,Charles White,http://gutenberg.net.au/ebooks12/1201971.txt
981,History of England 1688-1815,"Wrong, Edward Murray (1889-1928)",https://gutenberg.ca/ebooks/wrongem-historyofengland16881815/wrongem-historyofengland16881815-00-t.txt
982,History of Prince Edward Island,"Campbell, Duncan (1818-1886)",https://gutenberg.ca/ebooks/campbelldu-historypei/campbelldu-historypei-00-t.txt
983,Hokusai,"Salaman, Malcolm Charles (1855-1940)",https://gutenberg.ca/ebooks/salaman-hokusai/salaman-hokusai-00-t.txt
984,Hold Back the Night,"Frank, Pat [Frank, Harry Hart] (1907-1964)",https://gutenberg.ca/ebooks/frankp-holdbackthenight/frankp-holdbackthenight-00-t.txt
985,Hole-in-the-Wall Barrett,Max Brand,http://gutenberg.net.au/ebooks08/0800381.txt
986,Holy Terrors,Arthur Machen,http://gutenberg.net.au/ebooks06/0607681.txt
987,Homage to Catalonia (1938),George Orwell,http://gutenberg.net.au/ebooks02/0201111.txt
988,Home Ranch (1945),Will James,http://gutenberg.net.au/ebooks07/0700931.txt
989,Homeward Bound,George Griffith,http://gutenberg.net.au/ebooks06/0602331.txt
990,Honey for the Ghost,"Golding, Louis (1895-1958)",https://gutenberg.ca/ebooks/goldingl-honeyfortheghost/goldingl-honeyfortheghost-00-t.txt
991,Honour First. A Tale of the 'Forty-five.,"Strang, Herbert [Ely, George Herbert (1866-1958),",https://gutenberg.ca/ebooks/strangh-honourfirst/strangh-honourfirst-00-t.txt
992,Hornblower and the Atropos,"Forester, C. S. [Cecil Scott]",https://gutenberg.ca/ebooks/forestercs-hornblowerandtheatropos/forestercs-hornblowerandtheatropos-00-t.txt
993,Hornblower and the Hotspur,"Forester, C. S. [Cecil Scott]",https://gutenberg.ca/ebooks/forestercs-hornblowerandthehotspur/forestercs-hornblowerandthehotspur-00-t.txt
994,Hortus Vitae. Essays on the gardening of life.,"Lee, Vernon [Paget, Violet] (1856-1935)",https://gutenberg.ca/ebooks/lee-hortus/lee-hortus-00-t.txt
995,"How can War ever be Right? (September, 1914)","Murray, George Gilbert Aimé (1866-1957)",https://gutenberg.ca/ebooks/murraygga-fwp02-howcanwar/murraygga-fwp02-howcanwar-00-t.txt
996,How Hartman Won. A Story of Old Ontario.,"Bohn, Eric [Price-Brown, John] (1844-1938)",https://gutenberg.ca/ebooks/pricebrown-howhartmanwon/pricebrown-howhartmanwon-00-t.txt
997,How Our Men Earn a Living in the Bush,Edward S. Sorenson,http://gutenberg.net.au/ebooks14/1402631.txt
998,How the Wool Went Home Long Ago,John Arthur Barry,http://gutenberg.net.au/ebooks13/1301811.txt
999,How They Came Out in the Fifties,Author: John Arthur Barry,http://gutenberg.net.au/ebooks13/1302301.txt
1000,How They Took The Olga Out,Harold Bindloss,http://gutenberg.net.au/ebooks10/1000601.txt
1001,HOW TO BE A HERMIT,WILL CUPPY,http://gutenberg.net.au/ebooks06/0607881.txt
1002,How We Got Up the Glenmutchkin Railway,W. E. Aytoun,http://gutenberg.net.au/ebooks06/0605121.txt
1003,"How We Stand Now (March, 1916)","Murray, George Gilbert Aimé (1866-1957)",https://gutenberg.ca/ebooks/murraygga-fwp07-howwestandnow/murraygga-fwp07-howwestandnow-00-t.txt
1004,How Will The World End?,Herbert C. Fyfe,http://gutenberg.net.au/ebooks06/0602211.txt
1005,Hudson River Bracketed (1929),Edith Wharton,http://gutenberg.net.au/ebooks04/0400701.txt
1006,Huldowget. A Story of the North Pacific Coast.,"McKelvie, Bruce Alistair (1889-1960)",https://gutenberg.ca/ebooks/mckelvieba-huldowget/mckelvieba-huldowget-00-t.txt
1007,Human Repetends,Marcus Clarke,http://gutenberg.net.au/ebooks06/0601221.txt
1008,Hunting the Bismarck,"Forester, C. S. [Cecil Scott]",https://gutenberg.ca/ebooks/forestercs-huntingthebismarck/forestercs-huntingthebismarck-00-t.txt
1009,Hurricane Jack of The Vital Spark,Hugh Foulis (pseudonym of Neil Munro),http://gutenberg.net.au/ebooks07/0700751.txt
1010,Hänsel und Grethel,"Grimm, Jacob Ludwig Carl (1785-1863)",https://gutenberg.ca/ebooks/grimm-maerchen015-haenselundgrethel/grimm-maerchen015-haenselundgrethel-00-t.txt
1011,Ice in June,Fred M White,http://gutenberg.net.au/ebooks11/1100081.txt
1012,Idiot's Delight,"Sherwood, Robert Emmet (1896-1955)",https://gutenberg.ca/ebooks/sherwoodr-idiotsdelight/sherwoodr-idiotsdelight-00-t.txt
1013,Idle Days in Patagonia,W.H. (William Henry) Hudson,http://gutenberg.net.au/ebooks05/0500641.txt
1014,Image of Josephine,"Tarkington, Booth [Newton Booth] (1869-1946)",https://gutenberg.ca/ebooks/tarkingtonb-imageofjosephine/tarkingtonb-imageofjosephine-00-t.txt
1015,Imperial Palace,"Bennett, Arnold [Enoch Arnold] (1867-1931)",https://gutenberg.ca/ebooks/bennetta-imperialpalace/bennetta-imperialpalace-00-t.txt
1016,In a Fog,Anonymous,http://gutenberg.net.au/ebooks06/0606651.txt
